sequence,cq_level,base_qindex,block_dim,partition,partition_name,count,is_decision_node
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,2,VERT,3590,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,1663,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,1038,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,574,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,442,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,364,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,71,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,107,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,0,NONE,2794,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,170,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,2,VERT,155,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,5773,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,230,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,337,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,129,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,291,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,7,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,17,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,8,0,NONE,121571,0
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,0,NONE,96966,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,979,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,2,VERT,647,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,7,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,20,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,25,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,14,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,19,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,0,NONE,27304,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,4198,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,2,VERT,2857,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,1217,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,242,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,151,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,149,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,92,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,83,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,120,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,0,NONE,2869,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,388,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,2,VERT,324,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,5096,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,235,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,372,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,135,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,363,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,33,1
ShakeNDry_3840x2160_120fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,60,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,8,0,NONE,316143,0
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,0,NONE,98928,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,1,HORZ,8526,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,2,VERT,10139,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,3,SPLIT,1937,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,4,HORZ_A,1646,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,5,HORZ_B,1474,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,6,VERT_A,1659,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,7,VERT_B,1507,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,0,NONE,17510,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,1,HORZ,2699,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,2,VERT,2555,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,8829,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,764,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,1148,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,958,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,1078,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,592,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,1036,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,0,NONE,2856,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,234,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,2,VERT,116,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,6252,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,73,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,102,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,43,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,7,VERT_B,53,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,8,HORZ_4,20,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,9,VERT_4,20,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,8,0,NONE,187038,0
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,0,NONE,89948,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,6622,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,2,VERT,7592,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,438,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,843,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,688,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,716,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,723,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,0,NONE,19685,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,3171,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,2,VERT,2827,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,5039,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,458,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,849,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,508,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,866,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,681,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,1066,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,0,NONE,3160,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,338,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,2,VERT,291,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,5518,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,4,HORZ_A,65,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,122,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,64,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,132,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,8,HORZ_4,39,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,9,VERT_4,34,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,8,0,NONE,110073,0
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,0,NONE,74867,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,5837,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,2,VERT,6165,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,119,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,281,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,154,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,218,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,198,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,0,NONE,18465,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,4452,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,2,VERT,4113,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,2121,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,367,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,422,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,306,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,425,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,623,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,930,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,0,NONE,3336,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,505,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,2,VERT,560,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,4471,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,61,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,129,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,70,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,120,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,124,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,97,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,8,0,NONE,75081,0
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,0,NONE,58368,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,5900,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,2,VERT,4435,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,179,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,120,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,68,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,81,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,48,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,0,NONE,18636,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,4512,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,2,VERT,3684,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,1151,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,223,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,242,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,158,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,228,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,498,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,681,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,0,NONE,3163,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,688,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,2,VERT,868,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,3587,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,61,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,144,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,49,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,156,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,164,1
SunBath_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,139,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,8,0,NONE,359790,0
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,0,NONE,92946,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,1,HORZ,5479,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,2,VERT,3030,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,3,SPLIT,24429,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,4,HORZ_A,2297,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,5,HORZ_B,1953,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,6,VERT_A,1658,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,16,7,VERT_B,1512,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,0,NONE,20279,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,1,HORZ,446,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,2,VERT,356,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,13735,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,344,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,5,HORZ_B,368,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,6,VERT_A,240,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,7,VERT_B,312,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,8,HORZ_4,406,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,32,9,VERT_4,394,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,0,NONE,3020,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,1,HORZ,13,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,2,VERT,11,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,3,SPLIT,6228,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,4,HORZ_A,7,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,5,HORZ_B,9,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,6,VERT_A,3,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,7,VERT_B,3,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,8,HORZ_4,5,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,20,80,64,9,VERT_4,10,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,8,0,NONE,244744,0
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,0,NONE,85268,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,1,HORZ,7032,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,2,VERT,2686,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,3,SPLIT,13300,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,4,HORZ_A,1228,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,5,HORZ_B,1547,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,6,VERT_A,956,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,16,7,VERT_B,1185,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,0,NONE,21665,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,1,HORZ,519,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,2,VERT,406,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,3,SPLIT,11134,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,4,HORZ_A,248,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,5,HORZ_B,294,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,6,VERT_A,160,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,7,VERT_B,215,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,8,HORZ_4,487,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,32,9,VERT_4,339,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,0,NONE,3659,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,1,HORZ,35,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,2,VERT,32,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,3,SPLIT,5280,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,4,HORZ_A,20,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,5,HORZ_B,19,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,6,VERT_A,4,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,7,VERT_B,12,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,8,HORZ_4,11,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,32,128,64,9,VERT_4,10,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,8,0,NONE,110112,0
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,0,NONE,66428,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,1,HORZ,8292,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,2,VERT,3446,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,3,SPLIT,1310,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,4,HORZ_A,723,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,5,HORZ_B,592,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,6,VERT_A,459,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,16,7,VERT_B,451,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,0,NONE,20128,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,1,HORZ,1075,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,2,VERT,686,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,3,SPLIT,7577,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,4,HORZ_A,129,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,5,HORZ_B,186,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,6,VERT_A,86,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,7,VERT_B,143,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,8,HORZ_4,702,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,32,9,VERT_4,465,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,0,NONE,3992,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,1,HORZ,89,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,2,VERT,51,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,3,SPLIT,4469,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,4,HORZ_A,13,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,5,HORZ_B,27,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,6,VERT_A,9,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,7,VERT_B,16,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,8,HORZ_4,46,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,43,172,64,9,VERT_4,7,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,8,0,NONE,38410,0
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,0,NONE,39631,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,1,HORZ,2641,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,2,VERT,1663,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,3,SPLIT,100,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,4,HORZ_A,235,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,5,HORZ_B,209,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,6,VERT_A,169,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,16,7,VERT_B,134,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,0,NONE,16060,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,1,HORZ,1167,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,2,VERT,714,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,3,SPLIT,3115,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,4,HORZ_A,113,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,5,HORZ_B,128,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,6,VERT_A,65,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,7,VERT_B,101,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,8,HORZ_4,565,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,32,9,VERT_4,440,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,0,NONE,3911,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,1,HORZ,374,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,2,VERT,82,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,3,SPLIT,3137,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,4,HORZ_A,4,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,5,HORZ_B,24,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,6,VERT_A,8,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,7,VERT_B,11,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,8,HORZ_4,28,1
Twilight_3840x2160_50fps_420_8bit_YUV_RAW,55,220,64,9,VERT_4,21,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,8,0,NONE,423288,0
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,0,NONE,93598,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,1,HORZ,23954,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,2,VERT,5137,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,3,SPLIT,6313,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,4,HORZ_A,4809,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,5,HORZ_B,3837,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,6,VERT_A,2079,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,16,7,VERT_B,1668,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,0,NONE,14089,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,1,HORZ,3197,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,2,VERT,1047,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,3,SPLIT,12925,1
YachtRide_3840x2160_120fps_420_8bit_YUV_RAW,20,80,32,4,HORZ_A,1311,1
